timestamp,male,female,aufmacher
1604902733.3053694,42,21,0
1604906307.8985994,40,19,0
1604910006.8061855,39,18,0
1604913414.6695461,38,19,0
1604917279.9640012,37,19,0
1604920551.433621,37,19,0
1604924541.8176816,33,22,0
1604927762.74827,33,22,0
1604931461.9279246,30,22,1
1604935231.4897242,28,23,0
1604939828.1476674,32,25,0
1604942138.7536607,35,27,0
1604945784.158885,37,26,0
1604949226.2631876,37,24,1
1604952905.4636352,36,24,1
1604956455.6040676,36,24,1
1604960487.2755432,36,24,1
1604963772.121981,31,21,1
1604969136.9287417,31,21,1
1604971822.6760998,31,21,1
1604974805.615392,31,21,1
1604978188.756048,31,21,1
1604981688.5317616,32,22,0
1604985161.6298633,34,21,0
1604988920.7786818,32,22,0
1604992428.7357378,33,20,0
1604996133.7040346,30,20,0
1604999634.162038,27,20,0
1605003344.8414328,29,21,0
1605006778.1329827,29,20,0
1605010708.580515,28,18,1
1605014000.1818953,28,18,1
1605017733.4289463,28,18,0
1605021293.6494238,29,19,0
1605025392.8922262,26,21,0
1605028409.945551,27,22,0
1605032073.0878758,28,25,1
1605035546.7532942,31,25,1
1605039242.8804958,32,25,0
1605042801.0183363,32,23,1
1605046601.6683962,29,24,0
1605050004.7899122,29,23,0
1605054988.5799227,29,23,0
1605057420.872539,29,23,0
1605060967.8311734,29,23,0
1605064453.1123917,29,23,0
1605068222.3802872,29,23,0
1605071635.407829,33,21,0
1605075373.838827,32,19,0
1605078946.391818,37,20,0
1605082601.225614,35,20,0
1605086076.7797883,34,19,0
1605089776.7333107,29,20,0
1605093220.3190622,28,22,0
1605097146.7092535,30,25,1
1605100418.7116466,29,26,0
1605104147.5546365,30,22,0
1605107718.5180652,34,21,0
1605111786.2313864,32,22,1
1605114825.5907533,33,20,1
1605118487.2379146,37,20,1
1605121973.4448848,38,19,0
1605125652.6355143,39,20,0
1605129203.1743565,40,20,0
1605133026.1618478,39,20,0
1605136451.2803774,37,20,0
1605141637.6778917,37,20,0
1605143806.2292771,37,20,0
1605147419.084794,37,20,0
1605150889.554587,37,20,0
1605154661.6825585,37,20,1
1605158072.5476089,39,19,1
1605161818.1675,39,20,1
1605165316.6686304,40,20,1
1605169043.9271991,41,20,0
1605172518.763592,38,21,0
1605176220.2694237,37,20,1
1605179639.8567376,38,21,1
1605183578.9040759,37,16,0
1605186844.4894397,35,14,0
1605190609.1171043,37,15,0
1605194264.011401,32,19,0
1605198382.4865017,36,17,0
1605201293.5297813,36,19,0
1605204913.5173934,40,19,0
1605208384.8678865,40,20,1
1605212049.8443859,39,20,1
1605215607.8290386,39,19,1
1605219438.493446,40,19,1
1605222853.9944258,40,19,1
1605228019.1576815,40,19,1
1605230317.803946,40,19,1
1605233850.3110657,40,19,1
1605237321.1840699,40,19,1
1605241083.6513784,40,19,1
1605244469.0480568,42,17,0
1605248244.3278542,43,18,0
1605251707.507951,43,19,1
1605255446.5841486,42,19,1
1605258929.289239,39,20,0
1605262603.8470466,37,17,0
1605266052.9374185,40,17,0
1605269984.6428657,40,18,0
1605273246.3464825,36,19,0
1605276994.1711683,32,20,0
1605280579.2439094,37,21,1
1605284603.8771198,39,20,1
1605287675.0586312,40,21,1
1605291338.12917,40,23,1
1605294793.5640876,39,26,1
1605298478.6306286,34,28,1
1605302020.916703,36,29,1
1605305849.1739428,37,31,0
1605309261.7276275,36,31,0
1605314485.205612,36,31,0
1605316766.924794,36,31,0
1605320235.053988,36,31,0
1605323701.7485762,36,31,0
1605327462.697063,36,31,0
1605330852.288056,36,31,0
1605334594.983138,36,31,0
1605338099.609294,35,32,1
1605341808.5682452,37,31,1
1605345287.9000301,35,28,0
1605348974.1919718,33,28,0
1605352421.032451,35,25,0
1605356311.5930223,36,25,0
1605359606.4305224,38,24,0
1605363325.9787576,34,22,1
1605366869.4217393,35,22,1
1605370946.0206344,34,21,0
1605373997.9294052,33,23,0
1605377678.1746285,34,22,0
1605381150.024892,34,22,1
1605384833.7499413,35,22,0
1605388387.4498246,35,22,0
1605392212.9527912,35,22,0
1605395639.222039,34,23,0
1605401033.3224368,34,23,0
1605403287.2046773,34,23,0
1605406655.1847837,34,23,0
1605410118.7336476,34,23,0
1605413877.363306,34,23,0
1605417265.9972608,34,23,0
1605421032.5845308,34,22,1
1605424518.795958,36,23,1
1605428201.773904,36,20,1
1605431694.9431424,33,18,1
1605435367.7906919,32,16,1
1605438831.2424378,27,15,1
1605442728.9673924,28,14,1
1605446016.8355496,32,15,1
1605449728.403673,28,16,1
1605453290.5722704,31,15,1
1605457332.3846385,31,21,0
1605460407.3890479,36,18,0
1605464092.9747918,37,18,0
1605467566.3385217,33,19,0
1605471253.4572532,32,20,0
1605474784.3283458,33,20,1
1605478618.332959,32,19,1
1605482061.7777073,32,19,1
1605487406.9191606,33,20,1
1605489702.8752594,33,20,1
1605493089.4643493,33,20,1
1605496542.4667811,33,20,1
1605500299.6704,33,20,1
1605503699.2791328,36,20,1
1605507470.4382536,36,18,1
1605510945.5149436,37,17,1
1605514683.4687774,35,18,1
1605518151.5066402,34,18,1
1605521859.8892395,36,16,0
1605525283.6433299,37,16,0
1605529223.3459442,36,15,0
1605532462.623983,39,14,0
1605536289.1983752,37,17,0
1605539810.514534,34,20,1
1605543975.7255976,33,22,1
1605546899.4041107,33,23,1
1605550586.247377,34,23,1
1605554017.9712691,34,24,0
1605557738.7179372,35,25,0
1605561245.7775767,35,26,0
1605565083.8972344,36,24,0
1605568384.0853903,34,24,0
1605573782.4732356,35,23,0
1605576122.9304552,35,23,0
1605579493.9070117,35,23,0
1605582940.0500643,35,23,0
1605586722.2798488,36,22,0
1605590124.3766682,36,23,0
1605593885.996453,34,24,0
1605597344.1983426,31,22,0
1605601118.6615171,30,22,0
1605604543.6028814,29,23,0
1605608373.6786163,31,21,0
1605611685.9495342,31,23,0
1605615628.2823381,34,20,0
1605618871.4994004,37,19,0
1605622806.978727,39,15,1
1605626329.1212795,35,17,0
1605630473.3535829,38,18,0
1605633368.8277593,36,21,0
1605636997.0256026,40,20,0
1605640421.0019224,41,18,0
1605644275.2450817,40,18,0
1605647671.530833,37,17,0
1605651504.863648,36,17,0
1605654904.8971784,35,15,0
1605660225.138408,35,15,0
1605662571.2064683,35,15,0
1605665930.1586974,35,15,0
1605669374.3430047,35,15,0
1605673165.0881011,35,15,0
1605676541.3204634,37,16,0
1605680322.9845178,35,18,0
1605683811.9674482,37,19,1
1605687546.5596836,39,18,1
1605690984.4249449,39,20,1
1605694690.5538936,41,20,0
1605698100.2440035,37,21,0
1605702050.7330375,37,22,0
1605705304.9771242,36,23,0
1605709105.990544,37,23,0
1605712611.7232141,40,18,0
1605716841.8976426,41,17,0
1605719789.9980345,39,20,0
1605723395.554052,44,25,0
1605726831.2967818,42,25,0
1605730528.345983,43,23,0
1605734082.8518279,39,23,0
1605737931.1755273,38,23,0
1605741548.1587343,39,23,0
1605746673.2944667,39,23,0
1605749034.8689425,39,23,0
1605752363.2195625,39,23,0
1605755707.8578138,39,23,0
1605759553.8924878,38,23,0
1605762944.9755905,41,25,1
1605766757.0020354,42,25,1
1605770177.9583166,41,26,1
1605773927.3747218,39,26,0
1605777387.0044484,40,22,1
1605781128.4973445,39,24,1
1605784513.3754675,40,23,1
1605788485.5390496,35,19,1
1605791720.3371732,35,21,0
1605795609.8811078,39,19,0
1605799157.5694375,36,17,0
1605803440.8404996,36,18,1
1605806135.7265518,40,20,1
1605809883.52918,44,20,1
1605813221.4976404,43,21,1
1605816978.1349924,44,18,0
1605820494.0567174,41,18,0
1605824358.916107,40,18,0
1605827730.785453,40,18,0
1605833093.282162,40,18,0
1605835480.4996312,40,18,0
1605838774.4673214,40,18,0
1605842181.0162072,40,18,0
1605845972.5111094,40,18,0
1605849346.3429565,40,18,0
1605853166.4550185,45,17,0
1605856594.0745618,42,16,0
1605860356.0857027,40,20,0
1605863783.9963124,39,23,1
1605867513.4757297,36,23,0
1605870910.9719808,38,22,1
1605874887.7569578,37,24,0
1605878099.4072404,33,22,1
1605881930.5424745,33,25,0
1605885440.539577,30,25,0
1605889578.419259,31,22,0
1605892542.8044658,30,23,0
1605896208.6322706,31,24,0
1605899636.131299,31,23,1
1605903355.2960718,31,24,1
1605906884.8309386,28,25,0
1605910765.85963,29,24,0
1605914141.3476872,31,24,0
1605919494.5543828,31,24,0
1605921875.9161382,31,24,0
1605925155.1721559,31,24,0
1605928571.715922,31,24,0
1605932359.7019978,31,24,0
1605935714.7362218,31,24,0
1605939530.4692464,31,24,0
1605942982.3575218,32,23,0
1605946713.0275083,31,23,0
1605950146.6302605,29,23,0
1605953866.8061357,29,19,0
1605957317.771723,29,19,0
1605961218.357667,30,18,0
1605964486.952472,31,18,0
1605968236.5129876,29,20,0
1605971735.764852,30,19,0
1605975873.7194295,31,19,0
1605978840.817453,32,21,0
1605982566.1492815,31,19,0
1605986002.8817043,29,23,1
1605989723.0701218,31,22,1
1605993250.139037,33,21,0
1605997135.1315973,33,21,0
1606000542.240003,33,21,0
1606006062.3790367,33,21,0
1606008429.941022,33,21,0
1606011576.2075553,33,21,0
1606014986.4062262,33,21,0
1606018780.0375602,33,21,0
1606022147.4879723,33,21,0
1606025957.6493857,33,21,0
1606029381.8803382,30,23,0
1606033229.9377532,29,22,0
1606036567.5030475,29,23,0
1606040268.2483385,30,24,0
1606043714.091986,29,24,0
1606047625.7240689,30,25,0
1606050883.4022794,30,26,1
1606054637.9580867,30,24,1
1606058155.7998354,36,25,1
1606062300.5299165,39,23,0
1606065248.3238485,39,23,0
1606068990.2033293,40,18,0
1606072410.6383953,41,18,0
1606076134.3733335,40,18,1
1606079633.8020191,39,19,1
1606083543.9070039,37,18,1
1606086950.6778367,36,19,1
1606092409.8109992,36,19,1
1606094854.072905,36,19,1
1606098010.7464175,36,19,1
1606101398.5279036,36,19,1
1606105223.2299283,36,19,0
1606108585.914842,39,20,0
1606112403.8407714,38,20,1
1606115824.028173,38,20,1
1606119602.6647182,35,22,1
1606123026.8585827,34,21,1
1606126762.1094887,33,20,1
1606130119.3955762,33,23,0
1606134132.1335957,34,26,0
1606137368.8193994,36,22,0
1606141190.0566113,38,20,0
1606144708.4658682,33,23,1
1606148910.6168382,36,21,1
1606151622.4154503,37,21,0
1606155468.8812673,34,17,0
1606158855.4157739,33,18,0
1606162601.2238023,33,17,0
1606166165.3401833,31,19,1
1606169987.9504786,34,20,1
1606173371.9845493,33,19,1
1606178773.6943176,31,18,1
1606181234.2449062,31,18,1
1606184421.9527128,31,18,1
1606187817.2844641,31,18,1
1606191617.856275,31,18,1
1606194989.140886,33,19,1
1606198780.237805,33,20,1
1606202215.5381532,32,21,1
1606206013.9776282,31,19,0
1606209429.8252208,33,20,0
1606213185.33717,33,18,1
1606216575.8024614,33,18,0
1606220517.7314243,36,15,0
1606223740.5352402,32,14,0
1606227568.4985034,35,17,0
1606231101.2360501,38,18,0
1606235306.8140466,41,18,0
1606238228.991895,35,23,0
1606241855.7885156,34,21,0
1606245265.9623518,32,20,0
1606248999.191605,34,22,1
1606252488.1602528,34,22,1
1606256398.3542109,34,21,0
1606259774.3974183,32,20,0
1606265205.0104284,32,20,0
1606267692.343918,32,20,0
1606270830.6100278,32,20,0
1606274225.1643343,32,20,0
1606278037.6479099,33,23,0
1606281418.1287646,34,23,0
1606285224.655039,35,24,1
1606288671.5341344,33,25,1
1606292381.5370748,34,23,1
1606295837.8913803,31,18,0
1606299546.2136886,31,18,0
1606302954.1457396,32,18,0
1606306938.5537703,33,19,0
1606310161.501974,33,17,0
1606313967.102727,34,22,0
1606317459.7131612,37,19,0
1606321721.9607666,34,24,1
1606324457.9831805,35,23,1
1606328263.9703004,36,21,1
1606331648.597958,35,16,1
1606335391.31491,35,16,1
1606338885.5238967,38,24,1
1606342796.256561,37,26,1
1606346187.9553707,36,25,1
1606351592.5922568,36,25,1
1606354115.0709534,36,25,1
1606357239.255965,36,25,1
1606360652.3510387,36,25,1
1606364435.8704882,38,26,1
1606367802.8713994,35,26,1
1606371622.1026592,36,26,0
1606375029.2267845,38,24,0
1606378811.4943485,38,25,0
1606382248.673382,37,25,0
1606385979.455757,38,24,0
1606389373.3783689,37,26,0
1606393355.5317187,34,22,0
1606396546.9322774,35,23,0
1606400367.3837357,39,22,1
1606403851.3197665,35,17,1
1606408130.6570616,36,19,0
1606410958.9995537,37,21,0
1606414669.6629593,37,22,1
1606418047.5234716,39,20,1
1606421845.9063108,37,21,1
1606425288.5588078,38,22,0
1606429208.9020362,40,24,0
1606432620.9427238,37,23,0
1606438138.5454838,37,23,0
1606440689.7060006,37,23,0
1606443646.2077913,37,23,0
1606447094.8409631,37,23,0
1606450934.2145646,38,23,0
1606454230.3818595,39,24,1
1606458028.123157,38,24,1
1606461458.6674018,38,22,1
1606465323.5755467,38,22,1
1606468674.8264496,37,19,1
1606472368.8415058,36,20,1
1606475788.3076735,36,18,0
1606479826.592689,37,18,0
1606483016.3965504,36,15,0
1606486751.2114086,36,16,0
1606490254.3332915,36,13,1
1606494467.9291062,38,19,1
1606497379.7991571,37,21,1
1606501083.8606367,40,19,0
1606504473.0724747,38,20,0
1606508275.466846,37,22,1
1606511701.5629585,35,23,1
1606515616.040743,32,20,1
1606519029.3011932,32,20,1
1606524537.9313672,32,20,1
1606527084.8114312,32,20,1
1606530029.8685622,32,20,1
1606533491.644448,32,20,1
1606537342.089885,32,20,1
1606540609.579263,32,20,1
1606544409.7919116,33,20,1
1606547858.2683113,34,19,0
1606551660.1671631,34,19,1
1606555042.4458425,32,19,1
1606558708.5006814,30,18,0
1606562174.7265258,30,19,0
1606566177.3744252,33,20,0
1606569353.4655418,33,21,0
1606573111.0046775,33,23,0
1606576610.8212528,31,24,0
1606580805.0126758,32,24,0
1606583747.7335606,33,24,0
1606587469.1756868,29,23,0
1606590831.7125914,30,22,0
1606594643.0224233,30,22,0
1606598083.748461,27,21,0
1606601995.9902635,26,18,0
1606605417.1997406,26,18,0
1606611107.8997445,26,18,0
1606613802.5470636,26,18,0
1606616467.5811086,26,18,0
1606619893.2758048,26,18,0
1606623773.4823954,26,18,0
1606626994.7512577,26,18,0
1606630811.302089,26,18,0
1606634264.37007,30,17,0
1606638082.6445036,26,17,0
1606641448.2588298,26,18,0
1606645120.1047404,24,16,0
1606648571.7795756,24,16,1
1606652600.3994703,23,15,1
1606655766.3867095,23,14,0
1606659536.3414474,26,18,0
1606663006.8389597,26,19,0
1606667246.1823926,27,17,1
1606670120.4766521,30,17,1
1606673859.3663096,32,18,1
1606677269.6721275,29,18,0
1606681063.6866355,28,18,0
1606684489.8152335,28,19,1
1606688407.1785488,28,19,1
1606691833.8551042,28,19,1
1606697492.072322,28,19,1
1606700120.436751,29,19,1
1606702905.6187117,29,19,1
1606706303.9822986,29,19,1
1606710200.7553751,30,19,1
1606713456.51476,31,19,1
1606717281.5523782,30,20,1
1606720687.044683,30,21,1
1606724566.6932497,30,20,0
1606727911.6066566,32,19,0
1606731593.5318556,33,17,0
1606735030.1668046,31,19,0
1606739114.4058404,33,19,0
1606742258.0117621,34,19,0
1606746046.7428327,36,17,0
1606749687.7689786,33,17,0
1606753972.5612164,33,18,0
1606756879.533286,34,17,0
1606760346.5141683,36,17,0
1606763709.385277,36,19,0
1606767538.0869524,36,18,0
1606770944.3759136,34,16,0
1606774884.35005,34,17,1
1606778270.3509028,31,17,1
1606783921.6491916,31,17,1
1606786587.9043796,31,17,1
1606789303.8436651,31,17,1
1606792735.3006287,31,17,1
1606796599.5866346,32,17,1
1606799864.1206994,32,17,1
1606803689.96479,32,17,0
1606807109.965814,33,15,0
1606810997.835657,32,17,0
1606814346.2595742,35,17,1
1606818055.4350514,35,19,1
1606821457.739334,37,16,0
1606825516.7079887,36,18,0
1606828683.1483676,39,15,0
1606832591.1694913,37,16,1
1606836268.3593073,39,16,0
1606841755.2657092,37,15,0
1606845077.1316435,32,17,0
1606853583.6979983,38,18,0
1606854506.9567218,38,18,0
1606857394.5699413,41,17,0
1606861323.2783012,41,17,0
1606864688.6993756,38,17,0
1606870261.4186497,38,17,0
1606872955.1872597,38,17,0
1606875672.15757,38,17,0
1606879151.484487,38,17,0
1606883024.7795944,38,17,0
1606886271.7098076,42,19,0
1606890065.4011545,39,20,0
1606893536.1687317,37,21,1
1606897384.7439995,39,19,0
1606900753.2442503,38,16,0
1606904430.4063973,38,15,0
1606907865.683557,38,15,0
1606911921.7903965,37,15,0
1606915111.5958188,40,12,0
1606918901.892551,38,14,0
1606922778.0489314,37,17,0
1606926919.2996864,40,15,0
1606929548.3277369,38,17,1
1606933096.3752213,39,18,1
1606936505.0892599,36,19,1
1606940332.9477108,34,19,1
1606943629.558183,37,20,1
1606947678.0595186,34,18,0
1606951105.6425476,34,17,0
1606956599.8018184,34,17,0
1606959368.9188762,34,17,0
1606962101.2008307,34,17,0
1606965555.6726975,34,17,0
1606969421.8692253,34,17,0
1606972704.1960561,35,16,0
1606976444.4158957,35,18,0
1606979907.9695113,34,18,0
1606983776.57457,41,20,0
1606987144.7198987,41,21,0
1606990791.069739,41,21,1
1606994243.9164362,43,19,1
1606998310.9510038,42,17,0
1607001473.891073,44,17,0
1607005209.3416715,45,16,0
1607008689.9930127,45,16,0
1607012964.025584,46,16,0
1607015896.9383252,38,11,0
1607019572.3179936,43,13,0
1607022985.546872,41,13,0
1607026719.104987,41,13,0
1607030211.7591705,41,10,0
1607034164.6173391,42,10,0
1607037472.144528,43,10,0
1607043086.1325219,43,10,0
1607045882.5066502,43,10,0
1607048527.3753526,43,10,0
1607052008.4989576,43,10,0
1607055857.6002667,44,10,0
1607059170.7070525,33,15,1
1607062937.668179,36,12,0
1607066432.785138,36,12,0
1607070454.4858694,34,14,0
1607073843.0100923,39,11,1
1607077307.0050864,42,13,1
1607080712.7037456,46,12,0
1607084810.0384452,42,13,1
1607087941.4646025,41,14,0
1607091683.4147084,44,14,0
1607095165.0983057,41,15,0
1607099386.5737064,32,19,0
1607102705.0616074,33,21,0
1607105983.946488,33,22,0
1607109384.9029078,33,21,0
1607113155.1783774,35,20,0
1607116644.9404378,34,19,0
1607120585.3074226,36,17,0
1607123984.0501528,38,20,0
1607129534.8614836,38,20,0
1607132352.2424164,38,20,0
1607134908.5426693,38,20,0
1607138421.7829616,38,20,0
1607142231.9741182,38,20,0
1607145559.837328,38,20,0
1607149330.0898957,40,19,0
1607152793.1675956,42,22,0
1607156556.1257272,41,24,0
1607159987.913479,39,23,0
1607163646.412208,36,24,0
1607167102.5212696,34,26,0
1607171082.653291,35,22,0
1607174306.949385,35,21,1
1607178064.651572,32,22,1
1607181520.089851,31,20,1
1607185788.122447,31,19,0
1607188679.2404475,28,22,0
1607192361.4449985,28,23,0
1607195770.1950574,29,22,1
1607199509.426599,28,23,1
1607203005.7565234,30,22,0
1607206980.5187984,28,21,0
1607210373.8805711,28,21,0
1607216116.3966012,28,21,0
1607218934.992518,28,21,0
1607221426.732264,28,21,0
1607224844.1282802,28,21,0
1607228654.1372159,28,21,0
1607231956.3457756,28,21,0
1607235775.4449897,28,20,0
1607239212.3551064,31,21,0
1607242983.6209252,33,22,0
1607246406.8507502,29,23,0
1607250090.979146,27,26,0
1607253522.79524,27,25,0
1607257511.5966654,30,25,0
1607260724.655024,28,24,0
1607264485.2574177,32,23,1
1607267946.7470498,33,21,0
1607272157.4592042,35,20,1
1607275099.483287,34,21,1
1607278771.1114833,33,23,1
1607282174.9927008,33,24,1
1607285936.1036644,34,25,1
1607289422.1507638,30,27,1
1607293388.9286408,26,25,1
1607296785.3228397,26,25,1
1607302464.3034382,26,25,1
1607305351.8009543,26,25,1
1607307889.6925635,26,25,1
1607311287.9395804,26,25,1
1607315096.9069452,28,24,1
1607318410.4637823,28,24,0
1607322222.894208,29,26,1
1607325658.0075264,31,24,0
1607329439.0020041,30,22,0
1607332854.2206678,35,20,0
1607336540.5185328,35,23,1
1607339958.7938714,33,22,1
1607344006.8601058,29,18,0
1607347173.196125,28,18,0
1607350954.901512,29,20,0
1607354407.4758434,25,20,0
1607358642.1501656,31,16,0
1607361613.5021338,30,19,0
1607365229.3920605,31,19,0
1607368638.1188989,35,20,0
1607372380.8290567,36,19,0
1607375880.2452433,37,19,0
1607379815.1786153,36,20,0
1607383235.721608,37,20,0
1607388827.0251038,37,20,0
1607391769.1591358,37,20,0
1607394337.119322,37,20,0
1607397704.5774984,37,20,0
1607401494.090808,35,19,1
1607404808.9614384,35,18,0
1607408641.3350387,38,19,0
1607412054.2354095,35,19,0
1607415858.7861006,35,18,0
1607419244.8701832,35,18,0
1607422928.5245326,35,18,0
1607426404.031616,37,18,0
1607430425.6442878,35,20,0
1607433596.4436772,35,21,0
1607437346.1341352,37,22,0
1607440817.9621317,38,22,0
1607445058.7727885,36,20,0
1607448040.179756,37,25,0
1607451653.120101,41,28,1
1607455037.943425,42,27,0
1607458786.2005908,41,29,0
1607462291.3241315,39,28,0
1607466242.6996987,39,25,0
1607469648.7853925,38,25,0
1607475248.8395522,38,25,0
1607478253.0234344,38,25,0
1607480802.0434656,38,25,0
1607484112.5592299,38,25,0
1607487920.423802,38,25,0
1607491237.6861517,40,25,0
1607495043.8085768,40,26,0
1607498480.9648569,39,25,0
1607502259.9785783,37,27,0
1607505674.562762,41,25,0
1607509370.6329596,43,22,0
1607512805.0606718,44,13,0
1607516835.8629022,42,12,0
1607519970.4331284,40,12,0
1607523774.8350437,41,13,0
1607527227.0681734,40,14,0
1607531448.9702988,38,14,0
1607534326.3991506,40,15,0
1607538061.4815917,47,13,0
1607541464.8848853,45,13,0
1607545224.9071774,40,16,1
1607548697.2410688,39,16,1
1607552654.8013806,37,16,1
1607556008.3018327,36,16,1
1607561710.1441224,35,16,1
1607564849.7485678,35,16,1
1607567364.6222477,35,16,1
1607570466.430675,35,16,1
1607574326.0662138,35,16,1
1607577629.4589646,36,18,1
1607581438.90692,38,18,0
1607584805.8730693,40,19,0
1607588700.7355118,36,19,0
1607592102.5322862,36,17,0
1607595792.795358,33,14,1
1607599207.4372582,31,14,0
1607603263.0567956,34,13,0
1607606367.5358067,31,16,0
1607610179.3139713,29,12,0
1607613682.35106,38,14,0
1607617871.750655,39,14,0
1607621011.7093365,38,14,0
1607624461.5118833,39,13,0
1607627871.148538,38,14,0
1607631610.3325515,37,16,0
1607635106.2540855,36,17,0
1607639059.3256488,36,15,0
1607642454.780879,33,16,0
1607648133.5397427,33,16,0
1607651295.917238,33,16,0
1607653806.131811,33,16,0
1607656930.8904593,33,16,0
1607660771.946014,36,16,0
1607664070.499811,36,16,0
1607667831.7175515,36,14,0
1607671234.7549267,34,14,0
1607675128.797402,35,12,1
1607678482.0718307,33,11,1
1607682235.380418,29,9,1
1607685636.1373696,28,12,1
1607689644.7968433,31,12,0
1607692815.0864675,31,12,0
1607696589.7336292,31,13,0
1607700064.035387,35,10,0
1607704288.3228562,32,15,0
1607707427.196867,38,15,0
1607710871.464279,37,16,0
1607714253.027074,36,18,0
1607718032.7899258,37,18,0
1607721494.972673,45,19,0
1607725451.2844281,44,18,0
1607728863.400226,44,17,0
1607734549.6715362,44,17,0
1607737713.7194462,44,17,0
1607740188.2320251,44,17,0
1607743347.276426,44,17,0
1607747171.079579,44,17,0
1607750409.056291,44,17,0
1607754239.3574934,43,17,0
1607757645.0507517,45,14,1
1607761475.3177915,44,16,1
1607764931.7874262,41,16,1
1607768604.6304522,40,19,1
1607772019.8758366,39,19,0
1607776011.2865407,34,23,0
1607779141.0158796,32,23,0
1607782937.9119482,35,20,0
1607786425.9825385,34,20,0
1607790671.8367403,34,20,0
1607793803.7844014,31,18,0
1607797262.9412363,26,18,0
1607800642.6593125,26,19,0
1607804414.0817485,26,20,0
1607807940.5460143,26,20,0
1607811841.289225,26,20,0
1607815241.747322,26,20,0
1607821141.8871274,26,20,0
1607824383.6189282,26,20,0
1607826649.598426,26,20,0
1607829755.19419,26,20,0
1607833568.7807388,26,20,0
1607836818.997288,26,20,0
1607840879.1058664,27,20,0
1607844041.1146474,32,19,0
1607847861.4647756,32,16,0
1607851290.7255826,33,16,0
1607855007.1690924,30,17,0
1607858401.0017843,32,16,0
1607862446.3223798,27,17,0
1607865578.2301466,27,16,0
1607869353.1145732,28,17,0
1607872831.718939,30,18,0
1607877077.0290115,32,17,1
1607880286.7505317,32,16,1
1607883654.8786085,30,19,1
1607887038.2913566,31,19,1
1607890803.1755133,33,21,0
1607894295.6112714,34,21,0
1607898249.1763277,35,20,0
1607901666.8278868,35,20,0
1607907459.6991758,35,20,0
1607910777.4096677,35,20,0
1607913134.7813566,35,20,0
1607916171.9680617,35,20,0
1607920005.932084,36,19,0
1607923232.0913813,34,20,1
1607927105.2009895,32,18,1
1607930484.495469,30,19,0
1607934369.5472114,31,18,0
1607937743.259048,29,18,0
1607941485.731258,28,15,0
1607944863.5112584,27,16,0
1607948922.5287251,27,13,1
1607952094.0376582,31,12,1
1607955818.0875735,34,12,1
1607959294.6915267,34,15,0
1607963348.5059648,35,16,0
1607966751.171549,38,15,0
1607970010.4276175,40,17,0
1607973454.5589097,36,20,0
1607977251.520754,36,21,0
1607980744.472369,36,21,0
1607984708.5600388,34,19,0
1607988080.9469697,34,19,0
1607993729.3503795,34,19,0
1607997039.1651762,34,19,0
1607999575.9926739,34,19,0
1608002580.8163218,34,19,0
1608006407.2680113,34,19,0
1608009642.6204603,37,20,0
1608013495.0530794,37,16,0
1608016890.7578466,37,17,1
1608020782.6274645,36,17,1
1608024128.3882062,40,15,0
1608027865.2690606,40,16,0
1608031274.4007902,41,18,0
1608035315.8696845,40,20,0
1608038495.7229016,40,21,0
1608042235.918985,40,21,0
1608045702.167905,39,25,0
1608050068.2017162,37,22,0
1608053322.2666135,39,20,0
1608056519.4734936,38,24,0
1608059821.7426336,39,23,0
1608063671.4752793,37,22,0
1608067155.5764709,36,27,0
1608071070.8577693,33,29,0
1608074518.587347,32,28,0
1608080236.4186711,32,28,0
1608083621.3299856,32,28,0
1608086005.8069386,32,28,0
1608088954.7315345,32,28,0
1608092816.6956737,33,28,0
1608096061.993954,36,28,0
1608099928.3678803,35,28,0
1608103319.1227493,35,27,0
1608107161.8983412,34,27,1
1608110531.2366176,35,25,1
1608114273.580488,37,21,1
1608117678.3091807,38,23,1
1608121744.4294894,39,25,1
1608124925.7389584,36,29,1
1608128650.3541172,36,31,1
1608132111.1497483,34,28,0
1608136346.327649,34,28,0
1608139925.4848154,31,28,1
1608142868.3533437,32,27,1
1608146241.3326201,32,28,1
1608150093.8799112,30,27,1
1608153588.9593327,27,26,0
1608157546.6160367,27,25,1
1608161024.3491297,27,23,1
1608166712.2157624,27,23,1
1608170202.7441313,27,23,1
1608172566.720809,27,23,1
1608175328.7670903,27,23,1
1608179216.4986973,29,23,0
1608182497.5708427,28,25,0
1608186400.6356947,31,24,0
1608189745.6019685,31,23,0
1608193598.1592565,29,23,0
1608196949.5429149,31,24,0
1608200672.1267745,31,25,0
1608204070.9408815,31,26,0
1608208208.447372,30,25,0
1608211415.9213858,31,25,0
1608215106.403445,30,25,0
1608218561.5291731,34,25,0
1608222861.2648194,35,24,0
1608226483.078523,34,26,0
1608229373.9616106,32,26,0
1608232733.070463,31,26,0
1608236425.4756339,30,26,0
1608240028.5854049,30,26,0
1608243993.629298,29,25,0
1608247394.3027933,27,26,0
1608253163.7238567,27,26,0
1608256751.12551,27,26,0
1608259239.3055966,27,26,0
1608261869.218914,27,26,0
1608265747.619179,27,26,0
1608269045.0584173,27,26,1
1608272818.8353171,26,28,1
1608276297.3133397,28,25,0
1608280069.0001285,29,25,0
1608283503.2801464,30,23,0
1608287265.1123688,30,24,0
1608290618.274295,29,25,0
1608294657.0269983,31,24,1
1608298018.5516462,29,25,0
1608301573.1099868,25,27,0
1608305034.6226764,29,25,0
